No.,Time,Source,Destination,Protocol,Length,Info,MitM
1,0,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
2,0.295439,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
3,1.024066,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
4,1.617984,192.168.159.151,192.168.159.152,DNS,88,Standard query 0x503f PTR 150.159.168.192.in-addr.arpa,FALSE
5,1.618191,192.168.159.151,192.168.159.152,DNS,88,Standard query 0xcb97 PTR 152.159.168.192.in-addr.arpa,FALSE
6,1.61853,192.168.159.152,192.168.159.151,DNS,158,Standard query response 0xcb97 PTR 152.159.168.192.in-addr.arpa PTR ubuntu.mydns.com NS ubuntu NS kdc01.mydns.com,FALSE
7,1.61855,192.168.159.152,192.168.159.151,DNS,156,Standard query response 0x503f PTR 150.159.168.192.in-addr.arpa PTR kali.mydns.com NS kdc01.mydns.com NS ubuntu,FALSE
8,2.300118,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
9,2.617675,192.168.159.151,192.168.159.152,DNS,88,Standard query 0xc0fa PTR 151.159.168.192.in-addr.arpa,FALSE
10,2.618308,192.168.159.152,192.168.159.151,DNS,161,Standard query response 0xc0fa PTR 151.159.168.192.in-addr.arpa PTR windows10.mydns.com NS ubuntu NS kdc01.mydns.com,FALSE
11,3.299969,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
12,4.000601,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
13,4.299415,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
14,4.302489,192.168.159.151,192.168.159.152,DNS,74,Standard query 0xf7c5 A ntp.ubuntu.com,FALSE
15,4.30259,192.168.159.151,192.168.159.152,DNS,74,Standard query 0x7b7f AAAA ntp.ubuntu.com,FALSE
16,4.31134,VMware_1b:ea:01,VMware_64:d8:25,ARP,60,Who has 192.168.159.151? Tell 192.168.159.152,FALSE
17,4.31135,VMware_64:d8:25,VMware_1b:ea:01,ARP,42,192.168.159.151 is at 00:0c:29:64:d8:25,FALSE
18,5.024229,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
19,5.300503,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
20,6.048371,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
21,6.29969,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
22,7.29954,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
23,8.300671,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
24,9.005121,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
25,9.299467,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
26,9.299647,192.168.159.152,192.168.159.151,DNS,74,Standard query response 0xf7c5 Server failure A ntp.ubuntu.com,FALSE
27,9.299675,192.168.159.152,192.168.159.151,DNS,74,Standard query response 0x7b7f Server failure AAAA ntp.ubuntu.com,FALSE
28,9.29984,192.168.159.151,192.168.159.152,DNS,84,Standard query 0x09d7 A ntp.ubuntu.com.mydns.com,FALSE
29,9.299913,192.168.159.151,192.168.159.152,DNS,84,Standard query 0xe734 AAAA ntp.ubuntu.com.mydns.com,FALSE
30,9.300287,192.168.159.152,192.168.159.151,DNS,132,Standard query response 0x09d7 No such name A ntp.ubuntu.com.mydns.com SOA ubuntu.mydns.com,FALSE
31,9.300317,192.168.159.152,192.168.159.151,DNS,132,Standard query response 0xe734 No such name AAAA ntp.ubuntu.com.mydns.com SOA ubuntu.mydns.com,FALSE
32,9.300582,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x7900 A 3.ubuntu.pool.ntp.org,FALSE
33,9.300768,192.168.159.151,192.168.159.152,DNS,81,Standard query 0xa9d1 AAAA 3.ubuntu.pool.ntp.org,FALSE
34,10.016072,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
35,10.299543,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
36,11.040052,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
37,12.301607,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
38,13.299456,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
39,14.009055,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
40,14.299456,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
41,14.306014,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x7900 A 3.ubuntu.pool.ntp.org,FALSE
42,14.306205,192.168.159.151,192.168.159.152,DNS,81,Standard query 0xa9d1 AAAA 3.ubuntu.pool.ntp.org,FALSE
43,15.040021,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
44,15.302273,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
45,16.06404,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
46,16.299463,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
47,17.299632,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
48,18.302616,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
49,19.013483,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
50,19.29946,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
51,19.301335,192.168.159.152,192.168.159.151,DNS,81,Standard query response 0x7900 Server failure A 3.ubuntu.pool.ntp.org,FALSE
52,19.301362,192.168.159.152,192.168.159.151,DNS,81,Standard query response 0xa9d1 Server failure AAAA 3.ubuntu.pool.ntp.org,FALSE
53,19.301516,192.168.159.151,192.168.159.152,DNS,91,Standard query 0xee19 A 3.ubuntu.pool.ntp.org.mydns.com,FALSE
54,19.301602,192.168.159.151,192.168.159.152,DNS,91,Standard query 0xf267 AAAA 3.ubuntu.pool.ntp.org.mydns.com,FALSE
55,19.301883,192.168.159.152,192.168.159.151,DNS,139,Standard query response 0xee19 No such name A 3.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com,FALSE
56,19.301892,192.168.159.152,192.168.159.151,DNS,139,Standard query response 0xf267 No such name AAAA 3.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com,FALSE
57,19.302056,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x07d7 A 2.ubuntu.pool.ntp.org,FALSE
58,19.302153,192.168.159.151,192.168.159.152,DNS,81,Standard query 0xae49 AAAA 2.ubuntu.pool.ntp.org,FALSE
59,19.541095,VMware_64:d8:25,VMware_1b:ea:01,ARP,42,Who has 192.168.159.152? Tell 192.168.159.151,FALSE
60,19.541723,VMware_1b:ea:01,VMware_64:d8:25,ARP,60,192.168.159.152 is at 00:0c:29:1b:ea:01,FALSE
61,20.032388,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
62,20.299544,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
63,21.056181,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
64,22.302848,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
65,23.299646,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
66,24.018703,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
67,24.299635,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
68,24.307378,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x07d7 A 2.ubuntu.pool.ntp.org,FALSE
69,24.307491,192.168.159.151,192.168.159.152,DNS,81,Standard query 0xae49 AAAA 2.ubuntu.pool.ntp.org,FALSE
70,25.024178,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
71,25.50318,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
72,26.048092,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
73,26.499638,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
74,27.49977,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
75,28.703505,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
76,29.023939,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
77,29.302766,192.168.159.152,192.168.159.151,DNS,81,Standard query response 0x07d7 Server failure A 2.ubuntu.pool.ntp.org,FALSE
78,29.302803,192.168.159.152,192.168.159.151,DNS,81,Standard query response 0xae49 Server failure AAAA 2.ubuntu.pool.ntp.org,FALSE
79,29.30292,192.168.159.151,192.168.159.152,DNS,91,Standard query 0x2673 A 2.ubuntu.pool.ntp.org.mydns.com,FALSE
80,29.303038,192.168.159.151,192.168.159.152,DNS,91,Standard query 0xfaa6 AAAA 2.ubuntu.pool.ntp.org.mydns.com,FALSE
81,29.303393,192.168.159.152,192.168.159.151,DNS,139,Standard query response 0x2673 No such name A 2.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com,FALSE
82,29.30341,192.168.159.152,192.168.159.151,DNS,139,Standard query response 0xfaa6 No such name AAAA 2.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com,FALSE
83,29.303735,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x136c A 0.ubuntu.pool.ntp.org,FALSE
84,29.304112,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x283c AAAA 0.ubuntu.pool.ntp.org,FALSE
85,29.699482,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
86,30.048043,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
87,30.699613,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
88,31.072164,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
89,32.504802,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
90,33.503546,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
91,34.0289,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
92,34.304491,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x136c A 0.ubuntu.pool.ntp.org,FALSE
93,34.304632,192.168.159.151,192.168.159.152,DNS,81,Standard query 0x283c AAAA 0.ubuntu.pool.ntp.org,FALSE
94,34.503694,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
95,35.040147,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
96,35.705437,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
97,36.064036,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
98,36.703642,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
99,37.703476,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
100,37.821279,192.168.159.153,192.168.159.152,TCP,74,"38116  >  21 [SYN, ECE, CWR] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=1279504634 TSecr=0 WS=128",FALSE
101,37.82143,192.168.159.152,192.168.159.153,TCP,74,"21  >  38116 [SYN, ACK, ECE] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=26545 TSecr=1279504634 WS=128",FALSE
102,37.821566,192.168.159.153,192.168.159.152,TCP,66,38116  >  21 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=1279504634 TSecr=26545,FALSE
103,37.824083,192.168.159.152,192.168.159.153,FTP,86,Response: 220 (vsFTPd 3.0.2),FALSE
104,37.824204,192.168.159.153,192.168.159.152,TCP,66,38116  >  21 [ACK] Seq=1 Ack=21 Win=29312 Len=0 TSval=1279504637 TSecr=26546,FALSE
105,37.824341,192.168.159.153,192.168.159.152,FTP,76,Request: AUTH TLS,FALSE
106,37.824427,192.168.159.152,192.168.159.153,TCP,66,21  >  38116 [ACK] Seq=21 Ack=11 Win=29056 Len=0 TSval=26546 TSecr=1279504637,FALSE
107,37.824513,192.168.159.152,192.168.159.153,FTP,104,Response: 530 Please login with USER and PASS.,FALSE
108,37.824646,192.168.159.153,192.168.159.152,FTP,76,Request: AUTH SSL,FALSE
109,37.824772,192.168.159.152,192.168.159.153,FTP,104,Response: 530 Please login with USER and PASS.,FALSE
110,37.82495,192.168.159.153,192.168.159.152,FTP,79,Request: USER admin1,FALSE
111,37.82514,192.168.159.152,192.168.159.153,FTP,100,Response: 331 Please specify the password.,FALSE
112,37.825274,192.168.159.153,192.168.159.152,FTP,78,Request: PASS admin,FALSE
113,37.857576,192.168.159.152,192.168.159.153,FTP,89,Response: 230 Login successful.,FALSE
114,37.85786,192.168.159.153,192.168.159.152,FTP,80,Request: OPTS UTF8 ON,FALSE
115,37.858078,192.168.159.152,192.168.159.153,FTP,92,Response: 200 Always in UTF8 mode.,FALSE
116,37.858707,192.168.159.153,192.168.159.152,FTP,71,Request: PWD,FALSE
117,37.858862,192.168.159.152,192.168.159.153,FTP,86,"Response: 257 ""/home/admin1""",FALSE
118,37.90236,192.168.159.153,192.168.159.152,TCP,66,38116  >  21 [ACK] Seq=65 Ack=200 Win=29312 Len=0 TSval=1279504715 TSecr=26554,FALSE
119,38.617856,192.168.159.151,192.168.159.152,DNS,88,Standard query 0xb248 PTR 153.159.168.192.in-addr.arpa,FALSE
120,38.618465,192.168.159.152,192.168.159.151,DNS,160,Standard query response 0xb248 PTR 153.159.168.192.in-addr.arpa PTR mobiledb.mydns.com NS kdc01.mydns.com NS ubuntu,FALSE
121,38.905759,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
122,39.033686,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
123,39.304284,192.168.159.152,192.168.159.151,DNS,81,Standard query response 0x136c Server failure A 0.ubuntu.pool.ntp.org,FALSE
124,39.304405,192.168.159.151,192.168.159.152,DNS,91,Standard query 0xed5a A 0.ubuntu.pool.ntp.org.mydns.com,FALSE
125,39.304488,192.168.159.152,192.168.159.151,DNS,81,Standard query response 0x283c Server failure AAAA 0.ubuntu.pool.ntp.org,FALSE
126,39.304505,192.168.159.151,192.168.159.152,ICMP,109,Destination unreachable (Port unreachable),FALSE
127,39.304619,192.168.159.151,192.168.159.152,DNS,91,Standard query 0xa682 AAAA 0.ubuntu.pool.ntp.org.mydns.com,FALSE
128,39.304744,192.168.159.152,192.168.159.151,DNS,139,Standard query response 0xed5a No such name A 0.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com,FALSE
129,39.30486,192.168.159.152,192.168.159.151,DNS,139,Standard query response 0xa682 No such name AAAA 0.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com,FALSE
130,39.903515,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
131,40.064087,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
132,40.903578,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
133,41.08818,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
134,42.918309,VMware_34:25:0e,VMware_1b:ea:01,ARP,60,Who has 192.168.159.152? Tell 192.168.159.153,FALSE
135,42.918388,VMware_1b:ea:01,VMware_34:25:0e,ARP,60,192.168.159.152 is at 00:0c:29:1b:ea:01,FALSE
136,43.623556,VMware_1b:ea:01,VMware_64:d8:25,ARP,60,Who has 192.168.159.151? Tell 192.168.159.152,FALSE
137,43.623575,VMware_64:d8:25,VMware_1b:ea:01,ARP,42,192.168.159.151 is at 00:0c:29:64:d8:25,FALSE
138,44.037247,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
139,45.056027,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
140,45.977462,192.168.159.153,192.168.159.152,FTP,92,Request: CWD /home/admin1/Desktop,FALSE
141,45.977744,192.168.159.152,192.168.159.153,FTP,103,Response: 250 Directory successfully changed.,FALSE
142,45.977752,192.168.159.153,192.168.159.152,TCP,66,38116  >  21 [ACK] Seq=91 Ack=237 Win=29312 Len=0 TSval=1279512791 TSecr=28584,FALSE
143,45.979157,192.168.159.153,192.168.159.152,FTP,71,Request: PWD,FALSE
144,45.979166,192.168.159.152,192.168.159.153,FTP,94,"Response: 257 ""/home/admin1/Desktop""",FALSE
145,45.979477,192.168.159.153,192.168.159.152,FTP,74,Request: TYPE I,FALSE
146,45.979622,192.168.159.152,192.168.159.153,FTP,97,Response: 200 Switching to Binary mode.,FALSE
147,45.979807,192.168.159.153,192.168.159.152,FTP,72,Request: PASV,FALSE
148,45.980076,192.168.159.152,192.168.159.153,FTP,120,"Response: 227 Entering Passive Mode (192,168,159,152,156,141).",FALSE
149,45.980786,192.168.159.153,192.168.159.152,FTP,72,Request: LIST,FALSE
150,45.98079,192.168.159.153,192.168.159.152,TCP,74,"43577  >  40077 [SYN, ECE, CWR] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=1279512794 TSecr=0 WS=4",FALSE
151,45.980861,192.168.159.152,192.168.159.153,TCP,74,"40077  >  43577 [SYN, ACK, ECE] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=28585 TSecr=1279512794 WS=128",FALSE
152,45.980953,192.168.159.153,192.168.159.152,TCP,66,43577  >  40077 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=1279512794 TSecr=28585,FALSE
153,45.981341,192.168.159.152,192.168.159.153,FTP,105,Response: 150 Here comes the directory listing.,FALSE
154,45.981575,192.168.159.152,192.168.159.153,FTP-DATA,1235,FTP Data: 1169 bytes (PASV) (LIST),FALSE
155,45.98158,192.168.159.152,192.168.159.153,TCP,66,"40077  >  43577 [FIN, ACK] Seq=1170 Ack=1 Win=29056 Len=0 TSval=28585 TSecr=1279512794",FALSE
156,45.981639,192.168.159.153,192.168.159.152,TCP,66,43577  >  40077 [ACK] Seq=1 Ack=1170 Win=32096 Len=0 TSval=1279512794 TSecr=28585,FALSE
157,45.981844,192.168.159.153,192.168.159.152,TCP,66,"43577  >  40077 [FIN, ACK] Seq=1 Ack=1171 Win=32096 Len=0 TSval=1279512795 TSecr=28585",FALSE
158,45.981875,192.168.159.152,192.168.159.153,TCP,66,40077  >  43577 [ACK] Seq=1171 Ack=2 Win=29056 Len=0 TSval=28585 TSecr=1279512795,FALSE
159,45.982063,192.168.159.152,192.168.159.153,FTP,90,Response: 226 Directory send OK.,FALSE
160,45.98234,192.168.159.153,192.168.159.152,TCP,66,38116  >  21 [ACK] Seq=116 Ack=413 Win=29312 Len=0 TSval=1279512795 TSecr=28585,FALSE
161,46.080029,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
162,49.04196,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
163,50.048038,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
164,50.316721,192.168.159.153,192.168.159.152,FTP,107,Request: CWD /home/admin1/Desktop/Files-Received,FALSE
165,50.317033,192.168.159.152,192.168.159.153,FTP,103,Response: 250 Directory successfully changed.,FALSE
166,50.318105,192.168.159.153,192.168.159.152,FTP,71,Request: PWD,FALSE
167,50.318278,192.168.159.152,192.168.159.153,FTP,109,"Response: 257 ""/home/admin1/Desktop/Files-Received""",FALSE
168,50.318484,192.168.159.153,192.168.159.152,FTP,72,Request: PASV,FALSE
169,50.318833,192.168.159.152,192.168.159.153,FTP,120,"Response: 227 Entering Passive Mode (192,168,159,152,156,136).",FALSE
170,50.319055,192.168.159.153,192.168.159.152,FTP,72,Request: LIST,FALSE
171,50.319225,192.168.159.153,192.168.159.152,TCP,74,"39749  >  40072 [SYN, ECE, CWR] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=1279517132 TSecr=0 WS=4",FALSE
172,50.319228,192.168.159.152,192.168.159.153,TCP,74,"40072  >  39749 [SYN, ACK, ECE] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=29669 TSecr=1279517132 WS=128",FALSE
173,50.319435,192.168.159.153,192.168.159.152,TCP,66,39749  >  40072 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=1279517132 TSecr=29669,FALSE
174,50.319697,192.168.159.152,192.168.159.153,FTP,105,Response: 150 Here comes the directory listing.,FALSE
175,50.319825,192.168.159.152,192.168.159.153,TCP,66,"40072  >  39749 [FIN, ACK] Seq=1 Ack=1 Win=29056 Len=0 TSval=29670 TSecr=1279517132",FALSE
176,50.320182,192.168.159.153,192.168.159.152,TCP,66,"39749  >  40072 [FIN, ACK] Seq=1 Ack=2 Win=29200 Len=0 TSval=1279517133 TSecr=29670",FALSE
177,50.320186,192.168.159.152,192.168.159.153,TCP,66,40072  >  39749 [ACK] Seq=2 Ack=2 Win=29056 Len=0 TSval=29670 TSecr=1279517133,FALSE
178,50.320187,192.168.159.152,192.168.159.153,FTP,90,Response: 226 Directory send OK.,FALSE
179,50.320511,192.168.159.153,192.168.159.152,TCP,66,38116  >  21 [ACK] Seq=174 Ack=610 Win=29312 Len=0 TSval=1279517133 TSecr=29670,FALSE
180,51.072029,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
181,54.045537,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
182,54.296531,192.168.159.151,192.168.159.152,DNS,74,Standard query 0x9597 A ntp.ubuntu.com,FALSE
183,54.296666,192.168.159.151,192.168.159.152,DNS,74,Standard query 0xafb8 AAAA ntp.ubuntu.com,FALSE
184,54.297314,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
185,55.072285,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
186,55.295621,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
187,56.09604,VMware_eb:a7:b9,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.150,TRUE
188,56.295518,VMware_1b:ea:01,Broadcast,ARP,60,Who has 192.168.159.2? Tell 192.168.159.152,FALSE
189,56.983089,192.168.159.153,192.168.159.152,TCP,74,"38118  >  21 [SYN, ECE, CWR] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=1279523795 TSecr=0 WS=128",FALSE
190,56.983383,192.168.159.152,192.168.159.153,TCP,74,"21  >  38118 [SYN, ACK, ECE] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=31335 TSecr=1279523795 WS=128",FALSE
191,56.983592,192.168.159.153,192.168.159.152,TCP,66,38118  >  21 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=1279523796 TSecr=31335,FALSE
192,56.988184,192.168.159.152,192.168.159.153,FTP,86,Response: 220 (vsFTPd 3.0.2),FALSE
